index	label	text
3307	1	"@user @user @user i'm trying to decide if that cover says ""lonely widower' or not."
3308	1	just another day as a lovely comcast subscriber. #neverworks @user @user @user http
3309	0	@user iv not even started weary_face think i'm just going to get the parents and babies something, the fam is multiplying too quickly pensive_face
3310	0	#happy young chap ashamed of my god and my savior #spreading the word of god n life of christ #successful entrepreneur #mindofgod
3311	1	mondays are fine. it's your life that sucks.it's the first day of class and you see that ... ugh? face?#ursulaonamonday#wow
3312	1	glad to just find out we had a quiz due yesterday and i didn't even know thanks for the notification blackboard
3313	0	new england (-11.5) over new york jets; pittsburgh (-2.5) over kansas city; carolina (-4) over cleveland.
3314	0	#gurumantra for #success. #entrepreneur #startup http
3315	0	wow i'm seriously dying here see-no-evil_monkey see-no-evil_monkey
3316	0	you can have the prettiest face in the world but stretch marks will ruin it all for me.
3317	0	@user no but i followed you and i saw you posted that so i thot i might add on.....sorry
3318	1	@user todd is love, todd is life
3319	0	twitter keeps insisting i follow someone who i rather . . confused_face
3320	0	it's currently fair and 4℃ outside.
3321	0	@user @user definitely the latter : o
3322	1	@user clever you!
3323	0	"@user @user @user obama , like difi with #torturereport is using the 'scorched earth"" method.#tcot"
3324	0	@user @user here we are all alone you and me, privacy and we can do anything your fantasy #getmetoevc
3325	0	@user @user 14-0 but it's not that close.
3326	0	ah @user soul show making my sunday morning at work more bearable #cold yet #happy
3327	1	@user ill see you in the finals
3328	0	i'll go to hawaii!bye bye my friends! i'll be back beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes #hawaii#trip#with#myfamiry#because#girlfriend http
3329	0	: #blackonblackcrime comitted by#blacklivesmatter #protest in #ferguson http rts @user
3330	0	#sometimes the best thing you can dois to not think, worry, obsess.just have faith that everything willwork out for the #best.
3331	1	well i clearly wrote that last tweet
3332	0	@user okay went to court the case got adjourned till january.. my backs been playing up so in some pain weary_face wbu? x
3333	0	@user must b in the #blood lol x
3334	0	not a strong showing for pittsburgh sports this weekend. thanks @user and @user for great seasons! #stillafan
3335	0	hello sunday! by the way it's december 28, 2014 at 02:15pm! (just a random information)
3336	0	@user watch 1 & 2 and then watch 3 another time
3337	0	cannot wait to be home but gonna miss alot of people thumbs_down ah roll on the new year thumbs_up #sligowillbehithardagain
3338	0	"@user #isis flag above ""merry christmas"" is just to much #blackhumor and .. prayers to hostages!!"
3339	1	"i'm going to call today's commute ""quality time"" w/ my mini. 1 hour & 40 minutes of ""quality time."" thanks dc rush hour! #optimism"
3340	1	@user yeh but its still unclear you know.
3341	1	feeling the irony of using to find people ironically using the work irony wrong. #metahipster
3342	0	@user is naughty dog going to be there? #tga
3343	1	the oh-so-classy [] @user also belittled the #als #icebucketchallenge in his disgusting little video.#notinmywallet
3344	0	@user cod aw servers #offline
3345	1	wow tim hortons cobourg is really on their a game today
3346	1	haven't been to sleep. feeling awesome.
3347	1	@user @user thanks for plan c two weeks in a row! getting rid of exotic engrams is also an amazing move!
3348	1	it's funny because your a fake ass bitch slightly_smiling_face #youratruefriendtoher
3349	1	if there was no #cfbplayoff this year, would there really be an argument against #alavsore for a #nationalchampionship? shouldn't be.
3350	0	there was a shooting in my old neighborhood where my family lives. praying everyone is okay and stays safe red_heart_selector
3351	1	it's always nice when a teacher doesn't leave lesson plans for their sub...
3352	1	dont you just love captchas?
3353	1	yeah hastings, rose, bird and beer is a much better 8-11 than richardson, zampa, laughlin and tait.
3354	0	amazing how they are the one doing the ignoring, and think they are set free @user @user @user
3355	0	quick feet in slow motion ! never stop loving , knees high , arms moving ! still a lot more to be done... http
3356	0	wish i was still in bed with @user growing_heart #icouldsleepforeverrightnow pistol disappointed_face
3357	1	working cart today..gonna make that money! . 35 golfers all day unamused_face pistol
3358	0	@user yeah. i hated it. slightly_smiling_face
3359	0	favorite @user if you love romance novels. http #love #drama #romance
3360	0	@user - absolutely love this song! #cantstopsinging http
3361	0	@user @user yes i remember a little. but then an entirely new lineup came in? is that what happened?
3362	1	yeah this is so cool just fucking woke up
3363	1	@user nice, lazy search in google scholar couldn't find a free copy - openaccess for the win
3364	0	@user feds doing studies of gays as if they are a different species. add word lesbian before your study and double your grant $$.
3365	1	well. if it's not one thing it's another. but hey why not a like new exhaust. #pissed #grrrr
3366	0	#elf #why not moving http
3367	1	a maths tutorial is exactly what i need right now #lol #struggle #uni
3368	1	"a strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return"
3369	1	i have a small jacket on , with a big coat for later , i'm back at the train stn going back into town , work xmas do #joy
3370	0	i swear the biggest tools are those who wear a belt even though they're wearing suspenders. pick one or the other, can't do both
3371	1	@user @user that's going to stand him in good stead as. #chancellor. .
3372	1	party_popper it's monday! party_popper
3373	1	i hope we get an ice palace and an invisible car #spectre
3374	1	yay time to clean.... so tired
3375	1	@user ready for jeb and first female #potus
3376	1	this week just keeps getting better and better
3377	0	@user @user more clean or cleaner, never more cleaner
3378	1	"i can't stop laughing at this. the fact that they specialize in ""viral marketing"" is especially amusing. ... http"
3379	0	one more week then back to sudbury i go! snowflake_selector @ lake nepahwin http
3380	0	@user gerrymandering neither party will give up. it is not hard to be an informed voter.#ferguson
3381	0	@user @user @user @user @user @user nice what you cooking me winking_face_with_tongue winking_face_with_tongue
3382	1	saying no to them is the first way you say yes to yourself.
3383	1	i'm really talkative at night but no one is up to talk
3384	0	@user @user @user first line is correct!! can't say about the latter one!! beaming_face_with_smiling_eyes
3385	1	a £718 phone bill is a lovely email to wake up to
3386	0	stop subtweeting winking_face
3387	1	hmm. training for encouraging motivational change tonight. don't know if i can be bothered to go. #burnout
3388	0	i wish i could make people like my personality
3389	0	gotta go home and cook a big breakfast fork_and_knife
3390	1	reading a victoria's secret fashion show recap with a plate of french fries in front of me french_fries
3391	0	people never change and that's that
3392	1	@user yes ara i am not, and you know that. hahaha speak-no-evil_monkey face_with_tears_of_joy
3393	1	@user lol aye you're a funny fecker-;) and anytime ironside, you fancy a wee race just let me know!!
3394	0	#congressmen admit to reading #ndaa before #voting http <3;-}><3via @user
3395	0	@user there wasn't room for #loveyoubro
3396	0	ask mystic mona your question! psychic view, weekdays at 9am (pdt) 347-850-1494 http #blogtalkradio
3397	0	@user @user lol its not that bad, budwieser is bad, its like drinking water from the tap...
3398	1	people in this school seem to amaze me..
3399	1	@user continuing with that wonderful customer service ?
3400	0	#acunity is on sale!! it's now 40$ on steam! go buy it it's an amazing game :v#steamsale #steamwintersale
3401	0	produce all kinds of creative designs #like15 http http
3402	1	me: so yall forced me to call in to keep my price the same? bh: *silence* me: *where is google fiber* #ilovebrighthouse
3403	1	the @user moderation queue is flushed once every one planet miller hour!
3404	1	being ignored is still in my top ten things i love. #sarcasmtweet
3405	0	listening to tron:legacy album while cleaning, makes you feel like you can clean the world.
3406	0	having a night in with misha (she still needs twitter), chinese and movies all night #unilife #nightin
3407	0	@user it will be weird now without the christmas music! party_popper Santa_Claus musical_notes . but yay!!! happy christmas sammie face_blowing_a_kiss
3408	1	today is already shaping up to be fabulous
3409	1	good crowd at the independence bowl...
3410	0	whooo!!! god i love my team. #dcrising #wizrockets
3411	1	i bet i'm the first to use that one
3412	1	@user ooooh only the 'economic' destruction of the country. now that makes a world of a difference.
3413	1	everything you've been told about copywriting is bs. http
3414	0	@user @user that's awful ben, i know exactly how dreadful it is. hugs x
3415	1	the worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like him, who didn't stop.
3416	1	oh great, @user has pop up ads now. just what i want when trying to quickly access account info.
3417	1	migrains,, throwing up are always fun
3418	0	@user you are going to have to explain?
3419	1	@user there's a surprise.
3420	1	@user @user khan is doing to brook what mayweather is doing to khan. making poor excuses to avoid the big fight
3421	1	sports rock so hard sometimes.
3422	1	surprised sjws haven't tried to get call of duty banned. you can make male & female guys so you have men killing women#misogyny
3423	0	you missed it @user i just watched #got the rains of castamere, rob stark and his entourage all die slightly_frowning_face
3424	0	#christmas slow down! enough time left!!
3425	0	@user duly noted ;p ;p ;p
3426	1	great way to start of the day
3427	0	stomach hurts sick of having sinus infection!!!
3428	0	the first nsfw look at jessica cameron's mania via @user http @user @user
3429	1	everone is supporting fawad alam :dno fawad no cricket :d :v#supportfawad #usman http
3430	0	they have #been seen www.monstermmorpg. com since. gist by #monstermmorpg #darumaka
3431	1	pretty much the real deal #thanksmom http
3432	1	@user glad to see someone has finally realised how funny mark lawrenson is and given him more work. he is a hoot. #goodgrief
3433	0	@user or maybe she just drips herself to death lol
3434	0	who tf wants a christmas elf tattooed on them? that's the dumbest shit i've ever heard of. #sorryimstoned #inkmasterfinale #inkmasterrivals
3435	0	lol and now you cant see when blocked, best thing you can do is install a different browser @user @user
3436	0	something to remember as i head to @user tonight. #goodboy http
3437	1	@user looking great today diane, it's not fair you're not on more. enough diane
3438	0	@user one old fart to another: are you ever too tired to get up and go to bed? #allthetime
3439	0	@user not hating. me and @user were just awesome.
3440	1	@user @user but she was white!.iow guilty of racism by fact of skin color.#ferguson taught me that.
3441	1	@user guess the #bronut works best in combination with these #mentissues . wanna see this #'sneeze' http
3442	0	thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
3443	1	@user @user @user @user asked back to be models next month
3444	0	@user @user we're going to hotel vegas. it's a 1968 themed party.
3445	1	rted that because yeah that totally makes sense
3446	0	#sports -- #carrick #replaces #fletcher as #man #united #vice-#captain. http via @user
3447	0	acceptable 2 hours to drive 30 miles cheshire-manchester yesterday. northern powerhouse?
3448	1	at its core. #trolls looking for #trolls. the second coming is soon. #itm #noagenda http
3449	1	i can't wait to see how many pairs of beats headphones show up at the gym after christmas
3450	1	oh look, we're having another storm in sydney. how unusual.
3451	0	google's greatest travel hack will make flights much easier. http #tech #business
3452	1	@user @user let the western bastards bank accounts freeze in the dark! #seewhatidid #readpeople
3453	1	@user so happy i got an offer from trinity laban, i'd take greenwich over leeds any day leeds is where it's at woman_dancing raised_hand
3454	0	35 amazing followers in the last week and there will be more tomorrow. growing with http
3455	0	jim's cookies won, nikki's killed, but everyone needs to go to @user to enjoy @user amazing pastries! http
3456	1	my vision looks like this = just let me enjoy my first winter outside through a peep hole #growingwinter http
3457	0	@user not surprised, it was epic.
3458	0	"i do #speak #because i #want to #save #someone. i speak because i like. who am i #to save... http 
 3459 	 0 	 @user vodka lime and lemonade is the one OK_hand OK_hand OK_hand 
 3460 	 1 	 sneezing when you have to pee #jusygirlythings 
 3461 	 1 	 @user @user i encourage you... to educated yourself"""
3462	1	d-1 test first day victory_hand_selector victory_hand_selector #read #book #งวย 5555 #doing #home #work =_=
3463	0	#celtics rt @user jameer nelson will start in his return to orlando tonight. marcus smart will come off the bench.
3464	0	http #teenanalcasting #what what is the creampie crusade?
3465	1	i love the hypocrisy of the holidays.
3466	1	another day in paradise haha
3467	0	@user why? he has draft pick compensation tied to his name and is only six months younger.
3468	1	the dude who told me money isn't everything is arguing with his son over money. in public.
3469	1	is when someone has been quite vocal against liberals but at the same time supports @user slightly_smiling_face
3470	0	@user vote-who is the most underrated actor? http http jimmy#oters got ter fame im
3471	0	to be honest the tide was high at the beaches in #lagos and it got higher as the night crept up http
3472	0	@user @user haha that's cool! i had a feeling i'd need a considering the actual racist comments. keep up the good fight winking_face
3473	0	my favorite new app is chicago's comedy scene (ccs_radio). you should check it out. #chicago #comedy
3474	0	@user @user @user @user for elrufai#he represents the masses#so it is our victory#
3475	1	"@user autoincorrect strikes again. ""...than it's worth."""
3476	0	@user excellent, respectful interview of #johnschneider & #tomwopat last week! loved your lack of .
3477	1	"i have an ""attitude"" because you think you're hot shit at a buffet restuarant. #lifegoals #sideworknazi"
3478	1	turning in my paper then coming back home and studying #perfectday
3479	1	constipated from eating nothing but shit for three weeks.
3480	0	is it friday? *heavy sigh* nooo. it is totally wednesday~! what a mess. wait 2 more days.
3481	0	affiliate marketing blog post on the way but in the meantime some tips from the experts: http #howitworks #marketingnewbie
3482	1	my husband thinks i'm crazy because i taped my tape dispenser. hehe. i'm handy like that. .... http
3483	0	@user it took 4-5 hours but in the end, morosi was right and nightengale's sources were wrong.
3484	1	mama - a korean awards show that will be held in hong kong and will be headlined by an american artist
3485	1	from @user - 10 diktats from brussels that are ruining life in britain http http
3486	1	i'm so good at sight singing.
3487	1	dear manila, i'm with your traffic twin - bangkok! yahooo @ sirat express way http
3488	1	atheists celebrating christmas.
3489	0	i hope i could recover from fever today. i need to start with strama..
3490	1	i feel the most comforted when the misinformed are the most vocal. #pleasedontspeak
3491	0	@user it's no fair that u get to have a lie on & i'm up early for college and it's bloody freezing oncoming_bus snowflake snowman_without_snow face_savoring_food #fair #lucky #duck
3492	0	@user can you reveal what you were drinking now?
3493	0	i'm hungover and i'll end up staying up until 4 crying_face
3494	0	@user ha yeah which is your opinion, which like mine, means nothing winking_face they're in.
3495	0	#ministers #criticised #over #train #deals http
3496	1	well .. that was a nice text to wake up to .
3497	1	"love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me flushed_face #sheneverleft"
3498	1	"spiky popularity of the name ""spike"" in the u.s. rt @user baby name . #dataviz source: http"
3499	1	jfk baggage idiots accused of stealing shit right outa your luggage!shocked?ummmm so they hire morons!put the army in there!
3500	1	"@user wait...there's a ""new wii u""?"
3501	1	perfect way to start off my morning
3502	0	getting hit on by a tsa agent who thinks my first name is bowie #wifemeup
3503	0	@user i'm hurt but i still love you
3504	1	on a small diet http
3505	1	@user we study hard.. books speak-no-evil_monkey #procrastinators people_with_bunny_ears
3506	0	feel bad, confused over ny cop controversy. that one is on camera. @user brown @user so clear #love your neighbor
3507	0	@user worst mobiles in india. every 1 looks the same. every model hangs from 4th day onwards. #samsung #recommended
3508	1	that 2-hour sleep put me into hyper mode
3509	1	twirra is not a place. rt @user twitter a place where virgins will be tweeting sexual & hoes will be forming saint...
3510	1	the grinch stole my sanity http via @user #lol #fun #funny http
3511	1	so despite the fact that i was up till 4 studying and had to wake up at 7 i think this day is going to be great unamused_face
3512	1	i was really happy to hear that all of the nbc hockey talking heads pointed out ovechkin's strong corsi & +4 status this season.
3513	0	#usa: senate summary report on #cia detention programme must be end of story http # http
3514	0	@user yup, more is definitely more! #fosho #merrycuteness
3515	0	this history essay is literally shitting on me.
3516	1	i love waking up out of a dead sleep to two firetrucks blaring past my window sleeping_face fire_engine ambulance
3517	1	i love being wide awake at 4am #insomnia #nosleepdecember
3518	1	thanks for appreciating me looking out of you and caring !!
3519	0	ahhh winner and epik high. #2014mama
3520	1	love being able to be comfortable in my own room grinning_face_with_big_eyes thumbs_up
3521	1	@user i can't stand watching a #ukvslou game with a louisville fan! they're as bad as steelers fans. #bbn @user
3522	1	this photo of @user 's pool via @user has really brightened up my morning.... http
3523	0	@user @user yea they keep bardgin in on stuff they dont even care for. get a hobby sjws! also babymetal is nice.^^
3524	1	can't believe ash made this, too funny #tolo #never http
3525	1	"this is very likely to end well. more vaccines is exactly what we need -.- "" health and human services... http"
3526	1	i love not sleeping. it's the best.
3527	1	i cant even watch anime in japan...
3528	0	finally went to the doctor and feeling so much better.
3529	1	@user @user we've grinded for our gear and now they're worthless, thank you
3530	1	thank u to all u beautiful ppl that talk extra loud when i'm trying to watch tv i love you guys so much #srslyofallrooms
3531	0	@user you can have results or excuses not both.
3532	1	got up early to get the earlier bus , & i miss it!! now i have to wait...well this day is starting off wonderful..
3533	1	well today is off to a great start, might as well be monday
3534	1	@user wow, so now things are going to change? never heard that before from the opposition. please vote, it works so well
3535	1	@user personal protection, 2nd amendment. nothing to see here. #smfh
3536	1	@user just abt 2 say d same slightly_smiling_face i'm not sure whether oxford brookes uni is part of oxford uni. yet his cv is impressive still!
3537	1	i just loooove arguing with the insurance company.
3538	0	but the usa hippa laws prohibit the psychiatrist from releasing that info @user @user
3539	1	@user no, there 'only' are some finnish #snipers, working with the fascists in kyiv! nice guys, !
3540	0	my dorm is actually really creepy when i'm the only one in it... confounded_face
3541	0	beautiful day for climbing mountains... #newzealand #earnaview http
3542	0	im in some place where the word 'job' means stealing
3543	0	i think tori is actually my favorite human being on this earth tbh
3544	0	#yes they're all are our brothers/sisters when you speak that way you are our father in heaven child either
3545	1	@user @user no reply. what a surprise.
3546	1	@user big gulps for health care http
3547	0	amen, that's due to them having respect for themselves. http
3548	1	@user oh yeah!!! 2nd :d #holdtheapplause hahaha lol red_heart_selector
3549	0	finals are over! stress free. cant wait!!! airplane_selector red_heart_selector Christmas_tree
3550	0	never expected you would lie as much as you do back when i first encountered you @user @user @user
3551	1	@user fan-freakin-tastic! can't wait
3552	1	there was a point where the effort was coming in only one direction. i left and that there was a 180° change in direction
3553	1	absolutely great having no lesson from half 10 until half 3 today #zzzz
3554	1	grandad is watching absolute shit on the telly. no seriously, it's on a channel i've never even heard of?! #funchristmas !
3555	0	nobody can deny this. #career #gita such a #profound word. http
3556	0	its only been 30 mins in class n i already wana kio myself .a.mornin.person
3557	1	@user @user @user @user actually i believe henry is undefeated on turf in @user @user
3558	1	'all we do is eat, watch movies and kick the shit out of each other' face_with_tears_of_joy #relationshipgoalsaccomplished
3559	0	just in case you thought you had a blankety blank job check out this guy. http http
3560	0	@user @user @user @user @user yes, you are but it also shows your ignorance , and hate.
3561	0	"@user @user wow. catch up with the news. ""false intelligence"" found to be not false. see wikileaks and other sources."
3562	1	is that @user calling that show a train wreck. way to respect the guest, guys
3563	1	everyone is broken. some of 'em are so good to hide it. so good until i want to punch them in the face.
3564	1	here's the final episode of #minecraft #hardcore survival... we die while trying to get a sustainable food source
3565	0	@user i guess i'm the one who supposed to say that.
3566	1	@user i think i can make it http aaaawww ... @user @user
3567	0	shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting http <
3568	0	@user @user if accurate, v sad indeed
3569	0	@user @user @user @user true that! we just keep giving them money_bag with no return #charity
3570	0	#getting #married #was jolie's #biggest #moment #of #the #year! #but #this...: hollywood actor and filmmaker... http
3571	0	#cdc: #enough #patients #getting #flu #shots #this #year: (healthday news) – fewer than half of americans have... http
3572	1	@user get ready for another one on saturday
3573	1	tnt replaying the cavs-knicks game...maybe the knicks will win this time
3574	0	"ï""?#depression and #abuse are sadly a part of many people's testimonies my monster of a secret: http #damonleroi"
3575	1	@user i mean that all matter this game
3576	0	worked both jobs between 545am and 830pm w 15 minutes between jobs. already planned to sleep immediately after work tomorrow.
3577	0	don't give up what you want most for what you want now. #inspiration #motivationalquotes #startup
3578	0	@user i'm smarter than most people who lie to me. i have fun picking the holes in their stories.
3579	0	farting like the world is ending
3580	1	lol at docs who don't know what they're doing. #fuckthat
3581	1	stuck in the traffic at 7.55am. yuppy -.- #happytuesday
3582	0	being average will only get you average results.
3583	1	in #iowa. anti-union governor #branstad having inauguration & ball at #communitychoice credit union center. a slap to #afscme #homan
3584	0	i guess we're getting timed on who we can spend time with.
3585	0	#newjob urgent contract - assurance manager - private banking, singapore - not specified, singapore specifie... http
3586	1	shout outs to the guy who took a shower in 1 million before heading out. the whole bus thanks you
3587	1	@user @user it's christmas, one of the few days off i get during the year and i can't even sign into my xbox one.#typical
3588	1	two people got me socks. clutch af.
3589	0	@user i think thats what made me confused, i was too dazed
3590	0	@user good yeah its been good.. feel tired my self, bed soon sleeping_face sleeping_face x
3591	1	happens every day. http
3592	0	ugly christmas sweater ;** #uglychristmassweaters #happyholidays #merrychristmas #kissesandhugs... http
3593	0	twitter can be so annoying
3594	1	being awake since 3am is always so much fun
3595	1	@user @user @user you are kidding, right? #poortaste
3596	1	@user i am procrastinating on getting work done b/c i am reading your new book!
3597	1	they decided 2 change king's trunks 2 gold, his logos 2 green & his tights to blue. how creative. .
3598	1	i'll watch #takemeout like the rest of the country... hope there's an adorable girl who is ditsy hahahaha #zzzz
3599	1	@user presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions.
3600	0	false, slavery was based on economics, @user @user @user @user @user @user
3601	0	follow friday is everyday. help new ones so they feel good being on twitter.
3602	0	do you use instagram? well get 100 free followers at http -- no. http
3603	1	easiest final of my life. so glad i studied 11 hours for it
3604	0	as lamar entertainment, putting more money in than i'm making, #tbt having the right team... http
3605	0	in the last 2 movies i've seen alan arkin in (argo, grudgematch) he has had me absolutely rolling.
3606	1	working on my birthday #yay #sucks
3607	1	@user i wanna do mine but im a pussy
3608	0	#oil #plunges 3 #percent to #new #five-#year #lows #after #bearish #iea #outlook. http via @user
3609	0	@user love you so much taylor sparkles person_bowing
3610	1	first final of the day done, only three more to go. #greatscheduling #incaseyoucanttell
3611	1	"band playing ""two tickets to paradise"" in parking lot at redskins game. #redskins"
3612	1	8.30am conference calls.#love
3613	0	watching #bones &cradled my leg when i saw @user in episode about chicken #tasteslikechicken #termite #thewalkingdead @user
3614	1	today i'm standing at the front of tesco wearing an elf's hat, saying hello to customers and getting ignored. #dreamjob
3615	0	big up @user 4 ur post when cunts run through your photos unamused_face #its#a#struggle#its#a#problem check da n... http
3616	1	love being called into work on my morning off after not even 6 hours of sleep. #thanks #splitshift
3617	0	second major nosebleed of the day has halted my training efforts. nares, this means war.
3618	0	@user @user well it's not any worse or better than 'stark raving'
3619	0	prediction: erv santana will be disinterested in playing for the twins in 2015 too... (aka, we didn't offer enough)
3620	0	@user @user grinning_squinting_face grinning_squinting_face he would get floored in one poke see-no-evil_monkey smiling_face_selector smiling_face_selector OK_hand
3621	1	when you get friendzoned by someone you trying to friendzone...sigh
3622	0	the music is always on in the office. currently listening to kids bop hanukkah on spotify. any other recommendations? #onlyatnycr
3623	1	"yo i got ten squad members in khajo chris said as he tears up...""you ain't a gang member..."" kevin responded #thuglife"
3624	0	@user part 2~ article clapping_hands purple_heart backhand_index_pointing_right cross_mark heavy_large_circle backhand_index_pointing_left folded_hands raising_hands ~uexpected http
3625	0	"you do know the ""hands up, dont shoot"" thing has been proven false right? @user @user"
3626	1	dear #usps, if it has this address, it comes here. no matter the name. if there's a mistake, we'll fix it. #thanksfortheannoyingnote
3627	1	i checked twitter and snapchat but i can't tell what day it is, someone please help winking_face_with_tongue
3628	1	all hell is breaking loose... ahhhh everybody freak out
3629	1	gavaskar is a freakin' genius. http
3630	0	if only i possessed half the balance legolas has
3631	1	@user you're hilarious...
3632	0	my grandpa just gave me a credit card for christmas...he has no idea. lol
3633	1	roman mythology gets me soooo pumped
3634	1	totally been killing it with my assignments lately #socollege
3635	0	why couldn't i just stay sleeping
3636	0	http #ebola #racism #racepimps #jessejackson #doctors #tcot #pjnet #ccot #pjtv #tea... http
3637	0	kind of frustrated that christmas break is my first real obligation-free break this year........ and i end up sick for most of it pensive_face
3638	1	@user lool from the guy with multiple twitter handles
3639	1	@user yeah...me too!!!!! !! x
3640	0	really not sure i want to be in this place today #somuchbadnegativity #smileyoufucktards stop dragging my day down !!!
3641	1	thank you aidyn and adele for getting me sick.
3642	0	@user lids sucks officially! will not use again good
3643	1	thx for catching on #urock
3644	0	cocktails tonight yep why not! had one in over a year! !
3645	0	@user is nxt gone from sky?
3646	0	@user @user @user #already dividing one from another! good
3647	0	archive pick: who makes you laugh when they're off sick? http #mehblog #littlemeh #doctor http
3648	1	@user there's so much less controversy now that the bcs has been replaced.
3649	0	can't believe it's been nearly 11months since my mum passed away grimacing_face miss her so much more and more everyday purple_heart two_hearts
3650	0	"#foreplay, #cuddling – a #jedi #craves these #things"" - #yoda http"
3651	0	saic design directors on trends and advice to students http
3652	1	@user oh but bradford is awful!
3653	0	maaaaan stupid instagram i went from having 300+ followers, to my cat my mom and tom from myspace -_-..... #smh #butstill !!!
3654	1	@user @user i love button pushers!
3655	1	normalizing relations with cuba? huh. get ready for more of this crap. #thanksobama http #bad
3656	0	"@user instead of playing the pompous ""do you know who i am card?"" , how about you actually make an educated rebuttal?"
3657	0	i was being considerate about this issue n didn't care what i did. but now i'm taking my position back and i don't give a damn wht u think.
3658	1	gotta love #emc's latest feature on the vnx side. http
3659	0	@user @user @user bf4 sp is shit, while the mp was broken for 11 months so...
3660	1	juugin everything, niggas got warrants to pay
3661	0	#basura#immondizia in my name http
3662	0	@user @user i'll take the physical challenge!
3663	1	getting sick just in time for finals is so great
3664	0	look at this trash. you can clearly see his handle. he stole my name and my pictures http
3665	1	finding it quite funny that gillette soccer saturday on sky are complaining that there aren't enough games on at 3pm saturday
3666	1	"when a teacher says ""come in tomorrow morning for help"" but they are never in their classroom #wow #thanksforthehelp"
3667	1	the chicago firehouse restaurant caught fire this morning. http
3668	0	@user wtf where did you go
3669	1	we cram 5 minutes before an exam and get a tag of qualified person.
3670	1	watching creepy shit before bed when alone = bad idea. is there a spell to turn a french bulldog into a big ass bulldog? #bewareofdog
3671	0	xmas on the blog feat intimissimiofficial and @user * read our story and share the love... http
3672	1	tomorrow will be a great day...
3673	1	cannot wait to go to the dentist later!
3674	0	life was never be so easy as it seems, till u come and bring u'r love inside. with me
3675	1	"wait... wait... wait... isn't the font on that t-shirt ""comic sans?"" @user #icantbreathe http"
3676	1	and with this revelation, the african-american community's faith in law enforcement skyrockets! http
3677	1	dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you?
3678	0	miss skateboarding and it's not even winter yet pensive_face confounded_face #skateeverydamnday @ hoof life victory_hand_selector http
3679	0	that moment when you have to go to the bathroom but the cleaning lady is in there....#stillholdingit
3680	1	nit pick at every little thing guys. keep doing that. that'll show the team you're behind them.
3681	1	beautiful way to start my morning. persevering_face face_with_medical_mask
3682	1	@user the person who wrote that is clearly a bit of a tit
3683	1	there is nothing i love more than listening to the black eyed peas on the way home from a saturday night loss in petrolia #killerband
3684	0	upgraded seats beaming_face_with_smiling_eyes kinda scared #sundayfunday #sundaydateday #mylove http
3685	0	i feel she didn't love me smirking_face slightly_frowning_face slightly_frowning_face #im #ok
3686	1	"myself and @user having to walk to civic offices to get bus muttering to ourselves""wouldn't you think they'd pay their water"""
3687	1	because standing by a board about dental hygiene for two hours is how i wanted to spend my birthday..
3688	0	like @user visit http for articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum #atl
3689	0	you dont, fish and mammals have nothing in common @user @user @user @user
3690	0	bored? check out> @user newest article - each word is linked to a ridiculous website! try it out! http
3691	1	nicholas sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books.
3692	0	i'm ready for @user first headlining tour of north america! tickets/info at http #lunatic2015
3693	1	@user we all have our crosses to bear. lol
3694	0	i may need to reread the books but did we ever find out what draco's boggart was? @user #harrypotter #dracomalfoy
3695	0	how far would you go for #safety? http #onlinedating #relationships via @user
3696	0	incredible. rt @user the red sox have an agreement with justin masterson.
3697	1	@user @user what???? no verbal submission?
3698	1	finals week plus hearing that my grandma is in the icu = amazing #letmegohome
3699	1	well said @user i for one am fed up of all these women breastfeeding ostentatiously!
3700	0	@user @user it's like you're in the maldives #seaandwhitesands
3701	1	good choice to stay up late, lys. #study #finalsweek #deathofme
3702	1	@user @user @user i agree. you can see that from the videos and photos that were taken two hours after the shooting.
3703	1	@user i have a boyfriend! () *hair flip and walks away*
3704	1	i love when half the group is really committed and the other half just doesn't give a crap! #perfection
3705	1	@user @user @user there's a link somewhere just can't quite put my finger on it
3706	0	body language for confidence - the easiest thing you can do to make a difference: http via> @user
3707	0	@user loughton.. and some in basildon what about u?
3708	1	@user ohhh i don't know about that! that sounds sooooo interesting!
3709	1	oh it's just skrillex no big deal.. i see him on the daily.. #skrillex #rave #edm... http
3710	0	packers fans on twitter are on full meltdown mode... r. e. l. a. x.
3711	0	@user i do 2 or 3 times a week slightly_smiling_face lol i can't do 5 slightly_frowning_face
3712	0	my dad's such a big kid on christmas morning waking everyone up so bloody early
3713	1	tryna learn to skate tonight! smiling_face_with_sunglasses #pennyboard #skate http
3714	0	@user wtf!!!! was that face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy #gangstawankstayard
3715	1	@user my favourite day of the year !!!! http
3716	1	so happy i havent gone to bed yet
3717	0	i just earned the 'land of the free (level 25)' badge on @user http
