index	label	text	word_count	emojis	emoji_count	emoji_sentiment_scores
2743	0	You're still shit @jordancosco17c #cheater #pong	6		0	
2744	0	@Ms_ForgetMeNot oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?	25		0	
2745	1	Fun at @JRfm #Basics4Babies Day @langleyevents on Sunday: Ask Travis Lulay to get his face painted like Tony The Tiger  #worthashot	21		0	
2746	1	@TFLN: (281): If I had feelings, you would have hurt them. 	11		0	
2747	1	It's so exciting to see snapchats of everybody's Christmas dinner, wow. 	11		0	
2748	1	Yaaaayyy Valentine's Day stuff is out already 💕 	8	💕	1	0.633
2749	0	Bae had an energy drink and wants to stay up... but I'm so sleeeeeepy. #love #sleep	16		0	
2750	1	So Ally McCoist hands his notice in and gets a pay rise,he really has Rangers best interests at heart	19		0	
2751	0	Imagine an imaginary menagerie manager managing an imaginary menagerie.	9		0	
2752	0	I just swallowed my giant lozenge. Now my throat actually hurts. I'm glad I have Twitter to share my despair. #sick	21		0	
2753	0	http://t.co/Y3Dn0FIlw5 #WOW #CRAZYkids http://t.co/7TfL9AteCu can fix this. #OutofControlKids #DrPhi... http://t.co/3DaLk6wpzk	10		0	
2754	0	Some #tblightning action along the boards at @amaliearena in #Tampa #fuji #x30 #boltssocial #bethethunder http://t.co/eX5dRuepkM	15		0	
2755	0	I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.	18		0	
2756	1	Well here comes another 6+ page paper. #ilovecollege 	8		0	
2757	0	Gotta baps that hoe thou	5		0	
2758	1	Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day 	16		0	
2759	1	Security Engineers are not Security Guards. :| #Hackers  #security	9		0	
2760	1	Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. 	20		0	
2761	0	@VeIvetRose @PG1888  of course, Not!	5		0	
2762	1	http://t.co/N1eVKeTMZ0 celebs takes drastic measures to look good...  #whoops #CelebrityLeakedPhotos http://t.co/5vGRHXrSa3	11		0	
2763	0	About to take a long ass drive with music blasting 🙌	11	🙌	1	0.56
2764	1	Absolutely love being harassed by a group of twatty adolescents on a late night shop 	15		0	
2765	1	These Student Athletes Really Picked The Wrong Class To Cheat In http://t.co/JWeNktzy7M via @MTVNews 	14		0	
2766	0	@SR_Duncan @destroy_robots Chortle. Would he have liked Palmer?	8		0	
2767	1	It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over.|#cuba 	21		0	
2768	1	http://t.co/QdYdOaQ48B Because, progress... #AnEyeForAnEye , #PeshawarAttack #Taliban... Surely this will bring peace and justice? 	14		0	
2769	0	Xmas on the blog feat @intimissimiofficial and @calzedonia * Read our story and share the LOVE ❤️ Click the link... http://t.co/flWpJ1pohN	21	❤	1	0.746
2770	1	@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp 	24		0	
2771	1	@ChloeLaylaa the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better 	21		0	
2772	0	Spider Web Lace Chemise|With lined underwire cups, strappy open back, and adjustable straps and... http://t.co/Hyz4c04qCE	15		0	
2773	1	@Ron_Peterson to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot	17		0	
2774	1	@NussieT you realize you just tweeted out advice the other day on how not to spill your coffee, right?   #sloppy	20		0	
2775	1	It's adorable how this keeps on happening 	7		0	
2776	1	@virginmedia Advertising an online special with an expiry countdown, yet you cant order anything or check your postcodes validity. 	19		0	
2777	1	The last time I'll get up at 6:30am I'll miss this 	11		0	
2778	1	It's so easy to focus on what's at hand when you have a million other thoughts running through your mind at the same time. 	24		0	
2779	1	Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration. 	14		0	
2780	0	@TrendsMumbai @AbsolutIndia @EVC_India And it starts :P |#GetEnchanted	8		0	
2781	1	I feel so blessed to get ocular migraines. 	8		0	
2782	0	Yups sarcasm and wine!  #winelover  😊💁 http://t.co/ZKJ58DKjtE	7	😊💁	2	0.48650000000000004
2783	0	One more all nighter and the semester is done	9		0	
2784	1	@peteswildlife Great. Does that mean he's also giving up hunting and killing wildlife in Europe? 	15		0	
2785	0	@Parlett316 still out w/ back sprain?	6		0	
2786	0	@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?	14		0	
2787	1	I've tweeted nearly 4,000 times and I'm not sure all 4,000 tweets really needed to be on the internet... Including this one 	22		0	
2788	0	 #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD	10		0	
2789	0	Looking forward to mine and the boyfriends 2nd Christmas together!!😘🙌💕	10	😘🙌💕	3	0.6316666666666667
2790	1	I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. .	17		0	
2791	0	Looking for @Stratoscale practitioners... Anyone out there, or recommendations?	9		0	
2792	0	http://t.co/QLzEP7GbWJ #FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot #... http://t.co/VKqZgYGo2O	13		0	
2793	1	@TheWarRoom_Tom I am sure this has made your day. LoL 	10		0	
2794	1	Shit just keeps getting better and better!!! #ShouldOfStayedInBed	8		0	
2795	1	102° fever. That's fun. 	4		0	
2796	1	And the round ligament pain returns. Yay  #PregnancyProblems	8		0	
2797	1	"@DailyMirror Great job on reporting on a mentally unstable man and calling him ""drug crazed"" "	15		0	
2798	1	@anthonyboutall - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness  #scum #weak	21		0	
2799	1	"@HoodCertified Hey, now. Her profile says ""I Heart Jesus"" so she can't be all bad.  @FOXDeportes @ErikaReidt"	17		0	
2800	1	@Imranj_ logic is an invention by the kuffar, everything makes perfect sense. () Like monkeys stoning she monkeys	18		0	
2801	1	Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS  #hesnodeed	15		0	
2802	0	@deepgreendesign Well since he's basically an employee of the oil & gas sector, it would make sense that he operates this way.	22		0	
2803	0	Just hangin' with ma dawg #eyesup http://t.co/Uz9vbwCvZE	7		0	
2804	1	Sitting around listening to sad music really helps the depression. 	10		0	
2805	1	Still awake sooo that's nice... 	5		0	
2806	1	Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  	20		0	
2807	1	I love my mom 	4		0	
2808	0	Some people just don't listen..Ah well guess they'll learn the hard way	12		0	
2809	0	can you imagine being in high school today with a delusional dad making a fool of himself on the internet @ThePanda19720	21		0	
2810	0	@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD	19		0	
2811	0	The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick	22		0	
2812	1	@_kaypro @bglassify Yes, fountain jumping sounds like a great January activity. 	11		0	
2813	0	@FTVLive @tvagent I'm surprised my coanchor hasn't already nominated me for the worst list.	14		0	
2814	1	Lol... That's real cute 😒 	5	😒	1	-0.375
2815	1	of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife 	22		0	
2816	0	Late night snuggles with my boy 💜💕	7	💜💕	2	0.6445000000000001
2817	0	I just want to eat pizza and be with my friends for the rest of my life	17		0	
2818	0	I'm in love with the cocoa🍵	6	🍵	1	0.421
2819	0	"#Sagittarius know what they want, if they can have it, and they always keep on thinking bigger."""	17		0	
2820	0	@lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben Come on lads, you're fucking better than this shite you keep showing	17		0	
2821	0	I know that what I see |Is  what you see |What it is that I know feel and see is that the #time... http://t.co/iwMP39SjJ5	24		0	
2822	1	@conorcoughlan_ Being doing projects for university all day! My life is sooooo interesting 	13		0	
2823	1	@DylanBraddy @chels_2325 real tough to whoop dungeys ass 	8		0	
2824	0	"By @imjayded_ ""🔥🔥🔥@dipmag Gears up to release its next issue🔜 'Wifey Series' with #covermodels... http://t.co/DQrKfjmYvL"	15	🔥🔥🔥🔜	4	0.18
2825	0	The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight	15	☺🎉	2	0.6990000000000001
2826	1	Why does sue give bonnie anxiety and stress pills 	9		0	
2827	1	Now I've written down everything I need to know it seems a lot more manageable. 	15		0	
2828	0	@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz	8		0	
2829	1	Love it when I have a 10 minute wait on @Ticketmaster and as I reach no wait it knocks me back to 10 more minutes. Fantastic. 	26		0	
2830	1	Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny  #tees	12		0	
2831	1	@NewDay: .@JebBush considering a run for the @WhiteHouse: http://t.co/nq5JO2ZrQ6 #5Things http://t.co/HC74bNlZuT <shocking> <>	13		0	
2832	1	@TyQuorshaaa: Jackie Just Had the Best Joke I've Heard In Awhile| 😂😩🙈🙈🙈	12	😂😩🙈🙈🙈	5	0.23040000000000002
2833	1	"I before ""E"" except after ""C,"" right? What about in ""W-E-I-R-D?""  #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17"	14		0	
2834	1	@AstroDWJust I was only clarifying for my LEGION of other followers.  #NotForTheIntellectuals #DrHandsomeDennis	13		0	
2835	1	Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||	26		0	
2836	1	@quiksilverindia The only place where you don't wanna sit on the seat that you earned. |#Dancing |#QuiksilverGoesSupersonic	17		0	
2837	1	Those were some great last minute substitutions @TomCrean 	8		0	
2838	0	My family might find a giant lump of Ice sitting where I'm sitting right now. Transformation is nigher, my fellows.	20		0	
2839	0	"The ultimate ""How to"" book..... http://t.co/u8fdrrDUXz"	6		0	
2840	1	Women getting hit on by married managers at @ChickfilA cracks me up  #Hypocrites #practicewhatyoupreach	14		0	
2841	1	Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie. 	25		0	
2842	1	@DrJaneChi: But what about white on white crime? It's like a ribbon in the sky...non-existent. 	15		0	
2843	0	AAP said will declare AK candidate in last list but declared it before.This issue affecting India's GDP is termed as U-Turn by BJP #AK4Delhi	24		0	
2844	0	I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD	15		0	
2845	1	Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver 	15		0	
2846	0	@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.	21		0	
2847	0	Salt n Peppa's Geico commercial is literally the best, ever. Only one that beats it is Hump Day.	18		0	
2848	0	Today has been a blast	5		0	
2849	0	How does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework? https://t.co/LHSXbg8tL4	14		0	
2850	1	Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache 😒Christmas could be any better 	23	😒	1	-0.375
2851	0	#All #And #For #Hot  #Rachel #style #fashion|Please RT: http://t.co/02eC8FzuGA http://t.co/6bFvvn4QZ8	10		0	
2852	1	Well that's me living till I'm 200yrs old!!! #sarci   #wit #low #constant http://t.co/8NzMFso9Do	13		0	
2853	0	#chattyman never fails to make me laugh @chattyman #1 talk show on TV! #loveit	14		0	
2854	0	Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.	27		0	
2855	0	@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai	9		0	
2856	1	Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas	9		0	
2857	0	 EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS	9		0	
2858	1	tramp shit #youoweme #follow  http://t.co/i0TxDIPTwA	5		0	
2859	1	@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X 	21		0	
2860	0	A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj	13		0	
2861	0	Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll	20		0	
2862	0	I need to get up, but Sasha is way too cute!	11		0	
2863	0	I fucked them really badly 😂😂😂|#AdvancedWarfare http://t.co/FKJaZVk943	7	😂😂😂	3	0.221
2864	1	#NYPD  😟😕😢😪😞 not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are.	19	😟😕😢😪😞	5	-0.1034
2865	0	So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4	13		0	
2866	0	Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay	12		0	
2867	0	"@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK""🙌🙌""this is some shit you would think of @juiccyy_j 😂"	16	🙌🙌😂	3	0.44700000000000006
2868	0	What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1	10		0	
2869	0	@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?	18		0	
2870	0	These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50	18		0	
2871	0	 #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU	9		0	
2872	1	Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx	11		0	
2873	0	But hey, 1 study guide for chemistry down 5 to go	11		0	
2874	0	Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.	24		0	
2875	0	@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.	13		0	
2876	0	review 	1		0	
2877	1	@TawnyaCSmith sounds like soooo much fun! 	6		0	
2878	1	@dawnlawsonaz Here's a list. Lots of great choices to help #Coyotes win a cup next year.  http://t.co/iERZ24GyWS	17		0	
2879	1	#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming   http://t.co/WothDOXXeM	15		0	
2880	0	@sommelierkeith hope you had a nice Xmas babes X	9		0	
2881	0	Love hanging out with my dad	6		0	
2882	0	@alyssaanicoleL this Friday  lit	4		0	
2883	0	Looking forward to new year :D	6		0	
2884	1	you're so sweet 	3		0	
2885	0	@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.	25		0	
2886	1	@AdamRubinESPN # SHOCKING 	3		0	
2887	0	Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue	17		0	
2888	0	I'm not going to survive today w/o breaking down in tears at least twice and possibly passing out. All nighter @the library was a bad idea.	26		0	
2889	0	 much!!	1		0	
2890	1	@CamInman @BeeJayCee02 we all know how well we did under Erickson. 	11		0	
2891	1	I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras 	27		0	
2892	0	Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V	20		0	
2893	1	@davidvitty to watch re blues? Chelsea's of course 	8		0	
2894	0	This gone be some fire ! 🔥Jan 24th #getlifted http://t.co/X9ZJ0unHzl	10	🔥	1	0.14
2895	1	Happy Monday all!  #pbloggers #mbloggers	5		0	
2896	0	#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv	13		0	
2897	1	I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me. 	19		0	
2898	1	Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming	19		0	
2899	1	.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! 	21		0	
2900	0	Chasing my dog though the house  fun	7		0	
2901	0	SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX	11		0	
2902	1	Too bad her cube doesn't have a door. - @NickEppley ||#bestcoworkersever  @AndyHawbaker	12		0	
2903	1	@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. 	17		0	
2904	1	Execute commands the beginning of a job but it is used to end a person's life Now that's 	18		0	
2905	0	@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps	15		0	
2906	1	What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious	18		0	
2907	1	Well @grantolding I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  http://t.co/GkcYRuLCpM #	19		0	
2908	0	I'm not staring at your boobs hun..I'm looking at your heart #relax	12		0	
2909	0	Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!	21		0	
2910	0	@crazyshikoh yes 👍 the taste .. The slight aroma of the tea 😍	13	👍😍	2	0.6000000000000001
2911	0	@enigmaniac1 amen, bless you Huda, means a lot. You too.	10		0	
2912	1	@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues 	14		0	
2913	0	Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	13		0	
2914	1	#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact 	11		0	
2915	0	Thirst will make you settle for a grenade bruh	9		0	
2916	1	Throwing up on Christmas morning is my ideal way of spending it. 	12		0	
2917	1	@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot 😉 safe trip back 🍻🍻||Dry train why we lost 😂😂😂😂😂 	21	😉🍻🍻😂😂😂😂😂	8	0.326375
2918	1	I just love freezing rain. 	5		0	
2919	0	@IAmGiantArmy #me and #change were not friends I still need #time	11		0	
2920	0	Going to sleep, hope #sydneysiege is sorted out in the morning	11		0	
2921	0	#pick #up #linez  to use|Boy:When u smile its like the sun|Girl:Awe|Boy:because ur teeth are so yellow|;)	16		0	
2922	1	I see Toledo made a good name for itself last night 	11		0	
2923	1	So lakeside was like 7million scavengers  all in 1place #hadfun  #neverboxingdayshoppingagain	11		0	
2924	1	Religion is unfounded, else, Allah would have saved the kids. . @tariqmushtaqkh @nicpradhan #PeshawarAttack #PakSchoolSiege	15		0	
2925	0	#YesCracker @Optus - come on - is it 1999? Server too busy..... #FAIL #SPAM http://t.co/v5O2Vuyh7t	15		0	
2926	1	It is so  nice knowing you have everyone's back and yet no one has mine.  	15		0	
2927	1	Thanks bus. Thanks for telling me where I am. So helpful.  	11		0	
2928	0	Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep	14		0	
2929	1	Nice to see Dwight yorke being his normal impartial self as usual #villalovein   #AstLei #lcfc	15		0	
2930	1	It's gonna be a great day 😃 	7	😃	1	0.558
2931	1	I always can't wait to see how  works. #IfYouKnowWhatIMean	9		0	
2932	0	I am also going to enjoy two beers, while sitting in my car. That is  illegal. What was done to me at USC Medical, and at Penn Mar, is.	29		0	
2933	1	@Ant_Ay_It I'll snap at you if you tell me what to do again!|😂  #funnyGuy	14	😂	1	0.221
2934	1	|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws...|#tcot	19		0	
2935	0	August has the most birthdays, February has the least and most of the serial killers are born in November!||-so dont mess up with me|#nov26	24		0	
2936	0	am really fuckin paying for it today #tequila #is  #the #one	11		0	
2937	0	Still feeling sorry for myself about being to ill to go out last night!!! 😭😢 here's my memories from... http://t.co/I3fIk1k6ek	20	😭😢	2	-0.043
2938	1	Coffee and Fiber One. It's worth getting up for. 	9		0	
2939	1	Another new politician in the state with a social science degree and a liberal arts diploma... Just what we need  #greensfail	21		0	
2940	1	@ChristianCalls1 @serr8d @ShawnSt51128037 that wasn't a choke hold the officer was trying to keep #EricGarner from falling forward. 	18		0	
2941	0	@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!	14		0	
2942	1	@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted 	15		0	
2943	1	@hoplitnet The fact that Whites are prone to universal thinking is actually racial in and of itself. 	17		0	
2944	1	@adooley3544 is so funny rn😅 	5	😅	1	0.18
2945	0	I need to do something legendary this winter break	9		0	
2946	0	Prunes toffee and effervescent goodness.. - Drinking a Delirium Nocturnum @ Memphis' Pint & Dram - http://t.co/wh6PDRNR8a #photo	18		0	
2947	0	Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class http://t.co/IAjhIxSObb	18		0	
2948	1	I just watched a #Fitbit commercial followed my an #IHOP commercial advertising a belgian chocolate mousse crepe. 	17		0	
2949	1	"All I want for Christmas is..the complimentary coaster offered by the title insurance company if I generate a ""Quick Quote"" to myself. "	22		0	
2950	0	@mel78carey I'm not a Lohan anymore 😁 detox now for 4 weeks new me! 1 week tomorrow 😘	18	😁😘	2	0.576
2951	1	i hate it  http://t.co/iywGaSqrl0	4		0	
2952	0	If we could stop losing planes that would be great.	10		0	
2953	0	oh yeah, that was funny as hell too, @HondoLane @brownbearmike1 @billvanglahn @Dolphin__Man @SpringThunder @TimOwensby @RBRNetwork1	15		0	
2954	0	Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter	17		0	
2955	0	@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW	13		0	
2956	0	@xvictorialeighx @annagmorey what the hell ever.	6		0	
2957	1	@JenWilliamsMEN @PolicyGMCVO he captures the spirit of devolution so well 	10		0	
2958	1	Sorry this doesn't make any sense why make it even more tough? That's going to produce more players..  http://t.co/rjRLAQHwyd	19		0	
2959	0	I'm really excited for tomorrow because that means the assignments and responsibilities of today will be over.	17		0	
2960	0	@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO they better!	6		0	
2961	0	I'm kinda missing summer @barbiegirl678 .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool  #chips #food #followme #ifoll...	17		0	
2962	1	Someone had a great sense of humor  #TheyGaveMeTCUColorsForChristmas http://t.co/kUNO4OrUPA	9		0	
2963	0	@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!	18		0	
2964	0	Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex	10		0	
2965	0	Torbay #Dementia #Action #Alliance: '#Living With Dementia,  #Dying From It' - Peter JS Ashley	14		0	
2966	1	@KevDGrussing Makes me so proud to be an American 	9		0	
2967	1	Who would've imagined that #jakeplummer smokes weed regularly??  #outsidethelines	9		0	
2968	1	"Well done @Conservatives, you're doing a great job  ""@SkyNews: A&E Waiting Times Worst Since Records Began http://t.co/bKkeZqtEuL"""	17		0	
2969	1	Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved! 	19		0	
2970	0	Nice soak in the bubble bath 😘😘😘	7	😘😘😘	3	0.702
2971	0	Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. 	20		0	
2972	0	@itssocakey you cant score goals sitting on the bench or 15/20 min max its hard pal fill sorry for him	20		0	
2973	0	#Blame #Bad #Luck,  #Genes #as #Cause #of #Most #Cancer #Types. Here's #Why: Heredity and environmental factors... http://t.co/B4M19gf5U0	17		0	
2974	1	Stop being the fan. And be the person blowing minds. 	10		0	
2975	0	Huge for @TomPelissero RT @FallonTonight Congrats to today's #12DaysOfChristmasSweatersContest winner @sarapelissero! http://t.co/HI0ja9f5NQ	12		0	
2976	1	@kobebryant  don't you see the  for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.	19		0	
2977	0	#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center http://t.co/jKgE7NTRni	8		0	
2978	1	The people supporting police violence seem to be the same assholes that scream about government over-reach.  #cognitivedissonance	17		0	
2979	1	My glasses are blinding me. 	5		0	
2980	1	Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance  #NaMo #GoGo #BureDin	11		0	
2981	1	Morning cry session with my roomie. Today's going to be a great day. 	13		0	
2982	0	#Cuba #sees #long #struggle #ahead #before #U.S. #lifts #embargo. http://t.co/6VPoREcJcX via @reuters	12		0	
2983	0	@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory	9		0	
2984	1	Hi @BDUTT not a single vote was polled in 3 polling stations of Kulgam #Kashmir & im tuned into @ndtv :p thnx  #KashmirBoycotts	23		0	
2985	0	Ah, a week until my next medschool interview 😁	9	😁	1	0.45
2986	0	On #HumanRightsDay #Manchester takes first steps towards independence https://t.co/NI6wsFMbc6 .@The45Storm .@AntiFrackingSCO #NotOnwWell	12		0	
2987	0	#Christmas  #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj	8		0	
2988	1	Writing an article on mood enhancing foods. Telling people what to eat to be happy 	15		0	
2989	0	@98_florence @ConnorMcDonough @TobyMcDonough ||#TSU website now worth $1.5 Million!||people get paid for posting!||http://t.co/OXybfwwWb6	13		0	
2990	1	That moment when someone accidentally deletes everything on your phone #BestChristmasEver 	11		0	
2991	1	I love the meaningful messages of automake. 	7		0	
2992	1	Fuck getting a flat tire and my car dying coming home from work at 5am. Thanks god for my friends. Great way to end/start my day 	26		0	
2993	1	Spilled milk onto my boob. Oh the .	8		0	
2994	0	@KeirSimmons  another Bush in the Whitehouse.	6		0	
2995	1	"@KateUpton, You ARE pretty so I better play your ""free"" #SkinnerBox game. I'm sure it won't ask for my money after a few levels. "	24		0	
2996	0	Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP	13		0	
2997	1	Well throwing up at 6:00 am is always fun ☺| 	10	☺	1	0.658
2998	1	2 1/2 hour nap then up for a ct scan at the hospital. perfect timing. 	15		0	
2999	1	It's nice to see continuity in our gender struggles. 	9		0	
3000	0	Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn	17		0	
3001	0	When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! # http://t.co/4EQjloPwnX	20		0	
3002	1	The routine texting irks my nerves the most but I guess it's the thought that count  #needAnewRoutine	17		0	
3003	0	@MrJamesFortune I didn't know the severity of what you were charged with. I just read it on the Internet. Praying for you & your wife.	25		0	
3004	1	I have such a wonderful gf! 	6		0	
3005	1	Who ever thought moving in the middle of December would be so peaceful? 	13		0	
3006	0	Retweet @Singleoloy101 to have a book signing & screening in your area. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx	14		0	
3007	0	Oh ffs my body clock is f'd #iwanttosleep	8		0	
3008	1	Sooo mad right now, great way to start my day 	10		0	
3009	0	I'm the guy for you Brooke Davis. #OneTreeHill this story is sad,thrilling and confusing. But I love it!😍	18	😍	1	0.678
3010	1	@joehaesche thanks for the wake up wrap and coffee this morning!! #CheapBastard 	12		0	
3011	1	"Hehehehe ""@Trevoredgar86: @nealcol @LFC what a shame """	8		0	
3012	1	 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff	22		0	
3013	1	@kradlum which would ALSO push rates up :) isn't this a fun game? 	13		0	
3014	1	Gareth's polar opposite is a chicken-loving vegetarian 😂🐣  #Bones @andjwest	10	😂🐣	2	0.3575
3015	0	Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN	10		0	
3016	1	I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack  	19		0	
3017	1	I'm getting excited about Mexico now. 	6		0	
3018	0	@TomBull114 are you looking at the wrong profile picture?	9		0	
3019	0	home alone aka turn on all the lights #scaredycat	9		0	
